event_id,energy,arrival_time,ra,dec,instrument,epoch
SYNTH_00279,5.275942,58807.221371,129.39823115452586,13.321812394494945,EXAMPLE-A,epoch_1
SYNTH_00280,28.528608,58613.573281,312.8139889887426,41.95707752096411,EXAMPLE-B,epoch_2
SYNTH_00281,61.270704,58829.46079,9.451379,16.58266,EXAMPLE-C,epoch_3
SYNTH_00282,12.82615,58308.984689,64.949786,-27.716989,EXAMPLE-A,epoch_1
SYNTH_00283,40.699411,58566.321095,2.198084,-18.684134,EXAMPLE-B,epoch_2
SYNTH_00284,7.934436,58030.657098,45.53590531527792,26.343838359657717,EXAMPLE-C,epoch_3
SYNTH_00285,1.817597,58340.895982,77.447837,29.486832,EXAMPLE-A,epoch_1
SYNTH_00286,21.404587,58567.593557,259.774548,-15.063762,EXAMPLE-B,epoch_2
SYNTH_00287,0.29664,58617.838182,18.939178,-56.107565,EXAMPLE-C,epoch_3
SYNTH_00288,9.678679,58485.661705,97.957024,20.36121,EXAMPLE-A,epoch_1
SYNTH_00289,18.400492,58113.817508,98.340064,-6.656209,EXAMPLE-B,epoch_2
SYNTH_00290,10.850725,58486.632753,57.22041051763174,21.836179939082598,EXAMPLE-C,epoch_3
SYNTH_00291,1.533876,58599.324957,38.75762383649578,27.7182675462049,EXAMPLE-A,epoch_1
SYNTH_00292,0.430231,58137.234805,60.45753986766968,3.24235061848173,EXAMPLE-B,epoch_2
SYNTH_00293,0.105485,58747.014123,60.38831765459642,17.526659074362716,EXAMPLE-C,epoch_3
SYNTH_00294,12.912603,58500.262347,132.77331109922184,-37.292545428379434,EXAMPLE-A,epoch_1
SYNTH_00295,0.164523,58861.764362,290.232067,41.813523,EXAMPLE-B,epoch_2
SYNTH_00296,58.007921,58862.110014,41.21567960112533,20.47693972264708,EXAMPLE-C,epoch_3
SYNTH_00297,13.443021,58417.69396,206.423885,8.714926,EXAMPLE-A,epoch_1
SYNTH_00298,0.94255,58801.322154,7.508361,-50.322762,EXAMPLE-B,epoch_2
SYNTH_00299,57.452543,58088.129881,244.5562412854606,17.193296078559058,EXAMPLE-C,epoch_3
