condition,gamma,bin_index,screen_position,probability,hit_count
two_slit_partial,0.75,30,-27.93969849,1.8186031841,267
two_slit_partial,0.75,31,-27.53768844,1.8575000171,256
two_slit_partial,0.75,32,-27.13567839,1.8934651934,268
two_slit_partial,0.75,33,-26.73366834,1.9261944125,301
two_slit_partial,0.75,34,-26.33165829,1.9554132377,318
two_slit_partial,0.75,35,-25.92964824,1.9808805524,313
two_slit_partial,0.75,36,-25.52763819,2.0023916835,288
two_slit_partial,0.75,37,-25.12562814,2.0197811533,312
two_slit_partial,0.75,38,-24.72361809,2.0329250211,313
two_slit_partial,0.75,39,-24.32160804,2.0417427838,292
two_slit_partial,0.75,40,-23.91959799,2.046198808,282
two_slit_partial,0.75,41,-23.51758794,2.0463032698,296
two_slit_partial,0.75,42,-23.11557789,2.0421125881,323
two_slit_partial,0.75,43,-22.71356784,2.0337293385,309
two_slit_partial,0.75,44,-22.31155779,2.0213016434,283
two_slit_partial,0.75,45,-21.90954774,2.0050220401,286
two_slit_partial,0.75,46,-21.50753769,1.9851258329,299
two_slit_partial,0.75,47,-21.10552764,1.961888944,272
two_slit_partial,0.75,48,-20.70351759,1.9356252814,315
two_slit_partial,0.75,49,-20.30150754,1.9066836494,297
two_slit_partial,0.75,50,-19.89949749,1.8754442337,264
two_slit_partial,0.75,51,-19.49748744,1.8423146945,251
two_slit_partial,0.75,52,-19.09547739,1.8077259123,239
two_slit_partial,0.75,53,-18.69346734,1.7721274283,266
two_slit_partial,0.75,54,-18.29145729,1.7359826315,263
two_slit_partial,0.75,55,-17.88944724,1.6997637442,254
two_slit_partial,0.75,56,-17.48743719,1.6639466616,269
two_slit_partial,0.75,57,-17.08542714,1.6290057039,235
two_slit_partial,0.75,58,-16.68341709,1.5954083396,241
two_slit_partial,0.75,59,-16.28140704,1.563609941,216
two_slit_partial,0.75,60,-15.87939698,1.5340486307,244
two_slit_partial,0.75,61,-15.47738693,1.5071402839,210
two_slit_partial,0.75,62,-15.07537688,1.4832737331,207
two_slit_partial,0.75,63,-14.67336683,1.4628062475,234
two_slit_partial,0.75,64,-14.27135678,1.4460593285,193
two_slit_partial,0.75,65,-13.86934673,1.4333148767,231
two_slit_partial,0.75,66,-13.46733668,1.4248117766,217
two_slit_partial,0.75,67,-13.06532663,1.4207429395,233
two_slit_partial,0.75,68,-12.66331658,1.4212528429,211
two_slit_partial,0.75,69,-12.26130653,1.4264355968,238
two_slit_partial,0.75,70,-11.85929648,1.4363335624,242
two_slit_partial,0.75,71,-11.45728643,1.4509365431,231
two_slit_partial,0.75,72,-11.05527638,1.4701815587,233
two_slit_partial,0.75,73,-10.65326633,1.4939532112,224
two_slit_partial,0.75,74,-10.25125628,1.5220846386,222
two_slit_partial,0.75,75,-9.84924623,1.5543590512,231
two_slit_partial,0.75,76,-9.44723618,1.5905118345,218
two_slit_partial,0.75,77,-9.04522613,1.6302331984,237
two_slit_partial,0.75,78,-8.64321608,1.6731713447,258
two_slit_partial,0.75,79,-8.24120603,1.7189361193,242
two_slit_partial,0.75,80,-7.83919598,1.7671031095,284
two_slit_partial,0.75,81,-7.43718593,1.8172181431,259
two_slit_partial,0.75,82,-7.03517588,1.8688021367,296
two_slit_partial,0.75,83,-6.63316583,1.9213562431,301
two_slit_partial,0.75,84,-6.23115578,1.9743672376,295
two_slit_partial,0.75,85,-5.82914573,2.027313084,323
two_slit_partial,0.75,86,-5.42713568,2.0796686176,327
two_slit_partial,0.75,87,-5.02512563,2.1309112815,312
two_slit_partial,0.75,88,-4.62311558,2.1805268492,327
two_slit_partial,0.75,89,-4.22110553,2.2280150716,350
two_slit_partial,0.75,90,-3.81909548,2.2728951816,336
two_slit_partial,0.75,91,-3.41708543,2.3147111945,340
two_slit_partial,0.75,92,-3.01507538,2.353036944,359
two_slit_partial,0.75,93,-2.61306533,2.387480795,375
two_slit_partial,0.75,94,-2.21105528,2.4176899809,360
two_slit_partial,0.75,95,-1.80904523,2.4433545141,334
two_slit_partial,0.75,96,-1.40703518,2.4642106255,396
two_slit_partial,0.75,97,-1.00502513,2.4800436932,357
two_slit_partial,0.75,98,-0.60301508,2.4906906278,384
two_slit_partial,0.75,99,-0.20100503,2.4960416847,380
two_slit_partial,0.75,100,0.20100503,2.4960416847,409
two_slit_partial,0.75,101,0.60301508,2.4906906278,328
two_slit_partial,0.75,102,1.00502513,2.4800436932,326
two_slit_partial,0.75,103,1.40703518,2.4642106255,376
two_slit_partial,0.75,104,1.80904523,2.4433545141,342
two_slit_partial,0.75,105,2.21105528,2.4176899809,361
two_slit_partial,0.75,106,2.61306533,2.387480795,329
two_slit_partial,0.75,107,3.01507538,2.353036944,352
two_slit_partial,0.75,108,3.41708543,2.3147111945,337
two_slit_partial,0.75,109,3.81909548,2.2728951816,351
two_slit_partial,0.75,110,4.22110553,2.2280150716,338
two_slit_partial,0.75,111,4.62311558,2.1805268492,311
two_slit_partial,0.75,112,5.02512563,2.1309112815,320
two_slit_partial,0.75,113,5.42713568,2.0796686176,299
two_slit_partial,0.75,114,5.82914573,2.027313084,299
two_slit_partial,0.75,115,6.23115578,1.9743672376,315
two_slit_partial,0.75,116,6.63316583,1.9213562431,282
two_slit_partial,0.75,117,7.03517588,1.8688021367,281
two_slit_partial,0.75,118,7.43718593,1.8172181431,242
two_slit_partial,0.75,119,7.83919598,1.7671031095,276
two_slit_partial,0.75,120,8.24120603,1.7189361193,261
two_slit_partial,0.75,121,8.64321608,1.6731713447,264
two_slit_partial,0.75,122,9.04522613,1.6302331984,259
two_slit_partial,0.75,123,9.44723618,1.5905118345,259
two_slit_partial,0.75,124,9.84924623,1.5543590512,225
two_slit_partial,0.75,125,10.25125628,1.5220846386,242
two_slit_partial,0.75,126,10.65326633,1.4939532112,227
two_slit_partial,0.75,127,11.05527638,1.4701815587,201
two_slit_partial,0.75,128,11.45728643,1.4509365431,202
two_slit_partial,0.75,129,11.85929648,1.4363335624,216
two_slit_partial,0.75,130,12.26130653,1.4264355968,212
two_slit_partial,0.75,131,12.66331658,1.4212528429,215
two_slit_partial,0.75,132,13.06532663,1.4207429395,238
two_slit_partial,0.75,133,13.46733668,1.4248117766,224
two_slit_partial,0.75,134,13.86934673,1.4333148767,240
two_slit_partial,0.75,135,14.27135678,1.4460593285,222
two_slit_partial,0.75,136,14.67336683,1.4628062475,188
two_slit_partial,0.75,137,15.07537688,1.4832737331,216
two_slit_partial,0.75,138,15.47738693,1.5071402839,199
two_slit_partial,0.75,139,15.87939698,1.5340486307,238
two_slit_partial,0.75,140,16.28140704,1.563609941,232
two_slit_partial,0.75,141,16.68341709,1.5954083396,239
two_slit_partial,0.75,142,17.08542714,1.6290057039,238
two_slit_partial,0.75,143,17.48743719,1.6639466616,266
two_slit_partial,0.75,144,17.88944724,1.6997637442,249
two_slit_partial,0.75,145,18.29145729,1.7359826315,279
two_slit_partial,0.75,146,18.69346734,1.7721274283,274
two_slit_partial,0.75,147,19.09547739,1.8077259123,288
two_slit_partial,0.75,148,19.49748744,1.8423146945,295
two_slit_partial,0.75,149,19.89949749,1.8754442337,290
two_slit_partial,0.75,150,20.30150754,1.9066836494,262
two_slit_partial,0.75,151,20.70351759,1.9356252814,271
two_slit_partial,0.75,152,21.10552764,1.961888944,322
two_slit_partial,0.75,153,21.50753769,1.9851258329,292
two_slit_partial,0.75,154,21.90954774,2.0050220401,302
two_slit_partial,0.75,155,22.31155779,2.0213016434,326
two_slit_partial,0.75,156,22.71356784,2.0337293385,320
two_slit_partial,0.75,157,23.11557789,2.0421125881,282
two_slit_partial,0.75,158,23.51758794,2.0463032698,303
two_slit_partial,0.75,159,23.91959799,2.046198808,336
two_slit_partial,0.75,160,24.32160804,2.0417427838,291
two_slit_partial,0.75,161,24.72361809,2.0329250211,316
two_slit_partial,0.75,162,25.12562814,2.0197811533,312
two_slit_partial,0.75,163,25.52763819,2.0023916835,292
two_slit_partial,0.75,164,25.92964824,1.9808805524,291
two_slit_partial,0.75,165,26.33165829,1.9554132377,305
two_slit_partial,0.75,166,26.73366834,1.9261944125,287
two_slit_partial,0.75,167,27.13567839,1.8934651934,272
two_slit_partial,0.75,168,27.53768844,1.8575000171,266
two_slit_partial,0.75,169,27.93969849,1.8186031841,262
two_slit_partial,0.75,170,28.34170854,1.7771051143,246
two_slit_partial,0.75,171,28.74371859,1.7333583604,257
two_slit_partial,0.75,172,29.14572864,1.6877334298,221
two_slit_partial,0.75,173,29.54773869,1.6406144629,246
two_slit_partial,0.75,174,29.94974874,1.592394821,238
two_slit_partial,0.75,175,30.35175879,1.5434726358,233
two_slit_partial,0.75,176,30.75376884,1.4942463709,233
two_slit_partial,0.75,177,31.15577889,1.4451104472,214
two_slit_partial,0.75,178,31.55778894,1.3964509804,205
two_slit_partial,0.75,179,31.95979899,1.3486416799,157
two_slit_partial,0.75,180,32.36180905,1.3020399498,195
two_slit_partial,0.75,181,32.7638191,1.256983243,198
two_slit_partial,0.75,182,33.16582915,1.2137856888,191
two_slit_partial,0.75,183,33.5678392,1.17273505,164
two_slit_partial,0.75,184,33.96984925,1.1340900243,161
two_slit_partial,0.75,185,34.3718593,1.0980779206,179
two_slit_partial,0.75,186,34.77386935,1.0648927309,147
two_slit_partial,0.75,187,35.1758794,1.0346936132,159
two_slit_partial,0.75,188,35.57788945,1.0076037952,168
two_slit_partial,0.75,189,35.9798995,0.983709906,154
two_slit_partial,0.75,190,36.38190955,0.9630617342,150
two_slit_partial,0.75,191,36.7839196,0.94567241,142
two_slit_partial,0.75,192,37.18592965,0.9315189987,136
two_slit_partial,0.75,193,37.5879397,0.9205434949,140
two_slit_partial,0.75,194,37.98994975,0.9126541957,115
two_slit_partial,0.75,195,38.3919598,0.9077274314,141
two_slit_partial,0.75,196,38.79396985,0.9056096268,147
two_slit_partial,0.75,197,39.1959799,0.9061196627,150
two_slit_partial,0.75,198,39.59798995,0.9090515047,134
two_slit_partial,0.75,199,40.0,0.9141770628,124
two_slit_partial,0.9,0,-40.0,1.0529362478,162
two_slit_partial,0.9,1,-39.59798995,1.0590358561,164
two_slit_partial,0.9,2,-39.1959799,1.0660047928,163
two_slit_partial,0.9,3,-38.79396985,1.0739325534,155
two_slit_partial,0.9,4,-38.3919598,1.0828998054,154
two_slit_partial,0.9,5,-37.98994975,1.0929772449,150
two_slit_partial,0.9,6,-37.5879397,1.1042245457,153
two_slit_partial,0.9,7,-37.18592965,1.1166894154,178
two_slit_partial,0.9,8,-36.7839196,1.130406771,164
two_slit_partial,0.9,9,-36.38190955,1.1453980475,189
two_slit_partial,0.9,10,-35.9798995,1.1616706491,160
two_slit_partial,0.9,11,-35.57788945,1.179217552,161
two_slit_partial,0.9,12,-35.1758794,1.1980170674,178
two_slit_partial,0.9,13,-34.77386935,1.2180327698,187
two_slit_partial,0.9,14,-34.3718593,1.2392135935,177
two_slit_partial,0.9,15,-33.96984925,1.2614941012,188
two_slit_partial,0.9,16,-33.5678392,1.2847949224,190
two_slit_partial,0.9,17,-33.16582915,1.3090233614,191
two_slit_partial,0.9,18,-32.7638191,1.3340741689,196
two_slit_partial,0.9,19,-32.36180905,1.3598304717,208
two_slit_partial,0.9,20,-31.95979899,1.3861648535,205
two_slit_partial,0.9,21,-31.55778894,1.4129405713,189
two_slit_partial,0.9,22,-31.15577889,1.4400129064,219
two_slit_partial,0.9,23,-30.75376884,1.4672306225,232
two_slit_partial,0.9,24,-30.35175879,1.4944375259,216
two_slit_partial,0.9,25,-29.94974874,1.5214741066,233
two_slit_partial,0.9,26,-29.54773869,1.5481792439,263
two_slit_partial,0.9,27,-29.14572864,1.5743919568,238
two_slit_partial,0.9,28,-28.74371859,1.5999531799,256
two_slit_partial,0.9,29,-28.34170854,1.624707544,231
two_slit_partial,0.9,30,-27.93969849,1.648505142,225
two_slit_partial,0.9,31,-27.53768844,1.6712032575,239
two_slit_partial,0.9,32,-27.13567839,1.692668037,257
two_slit_partial,0.9,33,-26.73366834,1.7127760849,270
two_slit_partial,0.9,34,-26.33165829,1.731415962,283
two_slit_partial,0.9,35,-25.92964824,1.7484895682,265
two_slit_partial,0.9,36,-25.52763819,1.763913393,262
two_slit_partial,0.9,37,-25.12562814,1.7776196161,270
two_slit_partial,0.9,38,-24.72361809,1.789557045,262
two_slit_partial,0.9,39,-24.32160804,1.7996918759,267
two_slit_partial,0.9,40,-23.91959799,1.8080082664,249
two_slit_partial,0.9,41,-23.51758794,1.8145087128,240
two_slit_partial,0.9,42,-23.11557789,1.8192142234,296
two_slit_partial,0.9,43,-22.71356784,1.8221642845,287
two_slit_partial,0.9,44,-22.31155779,1.8234166173,268
two_slit_partial,0.9,45,-21.90954774,1.8230467256,258
two_slit_partial,0.9,46,-21.50753769,1.8211472369,250
two_slit_partial,0.9,47,-21.10552764,1.8178270433,265
two_slit_partial,0.9,48,-20.70351759,1.8132102494,257
two_slit_partial,0.9,49,-20.30150754,1.8074349368,292
two_slit_partial,0.9,50,-19.89949749,1.8006517585,280
two_slit_partial,0.9,51,-19.49748744,1.7930223769,246
two_slit_partial,0.9,52,-19.09547739,1.7847177624,263
two_slit_partial,0.9,53,-18.69346734,1.77591637,210
two_slit_partial,0.9,54,-18.29145729,1.7668022147,277
two_slit_partial,0.9,55,-17.88944724,1.7575628662,253
two_slit_partial,0.9,56,-17.48743719,1.7483873848,271
two_slit_partial,0.9,57,-17.08542714,1.7394642233,270
two_slit_partial,0.9,58,-16.68341709,1.7309791162,254
two_slit_partial,0.9,59,-16.28140704,1.7231129825,256
two_slit_partial,0.9,60,-15.87939698,1.716039865,243
two_slit_partial,0.9,61,-15.47738693,1.709924931,258
two_slit_partial,0.9,62,-15.07537688,1.7049225551,228
two_slit_partial,0.9,63,-14.67336683,1.7011745112,253
two_slit_partial,0.9,64,-14.27135678,1.6988082912,251
two_slit_partial,0.9,65,-13.86934673,1.6979355719,268
two_slit_partial,0.9,66,-13.46733668,1.6986508493,250
two_slit_partial,0.9,67,-13.06532663,1.7010302565,274
two_slit_partial,0.9,68,-12.66331658,1.7051305792,253
two_slit_partial,0.9,69,-12.26130653,1.7109884831,298
two_slit_partial,0.9,70,-11.85929648,1.7186199614,285
two_slit_partial,0.9,71,-11.45728643,1.7280200117,264
two_slit_partial,0.9,72,-11.05527638,1.7391625457,257
two_slit_partial,0.9,73,-10.65326633,1.7520005362,255
two_slit_partial,0.9,74,-10.25125628,1.7664663987,265
two_slit_partial,0.9,75,-9.84924623,1.7824726063,232
two_slit_partial,0.9,76,-9.44723618,1.799912531,264
two_slit_partial,0.9,77,-9.04522613,1.8186615037,287
two_slit_partial,0.9,78,-8.64321608,1.8385780816,277
two_slit_partial,0.9,79,-8.24120603,1.8595055091,262
two_slit_partial,0.9,80,-7.83919598,1.8812733571,297
two_slit_partial,0.9,81,-7.43718593,1.9036993229,289
two_slit_partial,0.9,82,-7.03517588,1.9265911696,288
two_slit_partial,0.9,83,-6.63316583,1.9497487853,311
two_slit_partial,0.9,84,-6.23115578,1.972966338,302
two_slit_partial,0.9,85,-5.82914573,1.9960345017,292
two_slit_partial,0.9,86,-5.42713568,2.0187427305,310
two_slit_partial,0.9,87,-5.02512563,2.0408815527,307
two_slit_partial,0.9,88,-4.62311558,2.0622448601,327
two_slit_partial,0.9,89,-4.22110553,2.0826321673,312
two_slit_partial,0.9,90,-3.81909548,2.101850813,292
two_slit_partial,0.9,91,-3.41708543,2.1197180811,325
two_slit_partial,0.9,92,-3.01507538,2.1360632145,336
two_slit_partial,0.9,93,-2.61306533,2.1507293006,323
two_slit_partial,0.9,94,-2.21105528,2.1635750066,305
two_slit_partial,0.9,95,-1.80904523,2.1744761431,315
two_slit_partial,0.9,96,-1.40703518,2.1833270407,360
two_slit_partial,0.9,97,-1.00502513,2.190041721,293
two_slit_partial,0.9,98,-0.60301508,2.1945548511,354
two_slit_partial,0.9,99,-0.20100503,2.1968224681,319
two_slit_partial,0.9,100,0.20100503,2.1968224681,357
two_slit_partial,0.9,101,0.60301508,2.1945548511,306
two_slit_partial,0.9,102,1.00502513,2.190041721,272
two_slit_partial,0.9,103,1.40703518,2.1833270407,326
two_slit_partial,0.9,104,1.80904523,2.1744761431,308
two_slit_partial,0.9,105,2.21105528,2.1635750066,313
two_slit_partial,0.9,106,2.61306533,2.1507293006,314
two_slit_partial,0.9,107,3.01507538,2.1360632145,297
two_slit_partial,0.9,108,3.41708543,2.1197180811,308
two_slit_partial,0.9,109,3.81909548,2.101850813,314
two_slit_partial,0.9,110,4.22110553,2.0826321673,304
two_slit_partial,0.9,111,4.62311558,2.0622448601,337
two_slit_partial,0.9,112,5.02512563,2.0408815527,268
two_slit_partial,0.9,113,5.42713568,2.0187427305,308
two_slit_partial,0.9,114,5.82914573,1.9960345017,293
two_slit_partial,0.9,115,6.23115578,1.972966338,289
two_slit_partial,0.9,116,6.63316583,1.9497487853,286
two_slit_partial,0.9,117,7.03517588,1.9265911696,294
two_slit_partial,0.9,118,7.43718593,1.9036993229,289
two_slit_partial,0.9,119,7.83919598,1.8812733571,268
two_slit_partial,0.9,120,8.24120603,1.8595055091,260
two_slit_partial,0.9,121,8.64321608,1.8385780816,277
two_slit_partial,0.9,122,9.04522613,1.8186615037,278
two_slit_partial,0.9,123,9.44723618,1.799912531,310
two_slit_partial,0.9,124,9.84924623,1.7824726063,269
two_slit_partial,0.9,125,10.25125628,1.7664663987,261
two_slit_partial,0.9,126,10.65326633,1.7520005362,275
two_slit_partial,0.9,127,11.05527638,1.7391625457,266
two_slit_partial,0.9,128,11.45728643,1.7280200117,224
two_slit_partial,0.9,129,11.85929648,1.7186199614,241
two_slit_partial,0.9,130,12.26130653,1.7109884831,269
two_slit_partial,0.9,131,12.66331658,1.7051305792,244
two_slit_partial,0.9,132,13.06532663,1.7010302565,279
two_slit_partial,0.9,133,13.46733668,1.6986508493,272
two_slit_partial,0.9,134,13.86934673,1.6979355719,274
two_slit_partial,0.9,135,14.27135678,1.6988082912,247
two_slit_partial,0.9,136,14.67336683,1.7011745112,235
two_slit_partial,0.9,137,15.07537688,1.7049225551,217
two_slit_partial,0.9,138,15.47738693,1.709924931,267
two_slit_partial,0.9,139,15.87939698,1.716039865,253
two_slit_partial,0.9,140,16.28140704,1.7231129825,249
two_slit_partial,0.9,141,16.68341709,1.7309791162,268
two_slit_partial,0.9,142,17.08542714,1.7394642233,270
two_slit_partial,0.9,143,17.48743719,1.7483873848,253
two_slit_partial,0.9,144,17.88944724,1.7575628662,291
two_slit_partial,0.9,145,18.29145729,1.7668022147,274
two_slit_partial,0.9,146,18.69346734,1.77591637,283
two_slit_partial,0.9,147,19.09547739,1.7847177624,278
two_slit_partial,0.9,148,19.49748744,1.7930223769,271
two_slit_partial,0.9,149,19.89949749,1.8006517585,248
two_slit_partial,0.9,150,20.30150754,1.8074349368,249
two_slit_partial,0.9,151,20.70351759,1.8132102494,283
two_slit_partial,0.9,152,21.10552764,1.8178270433,272
two_slit_partial,0.9,153,21.50753769,1.8211472369,265
two_slit_partial,0.9,154,21.90954774,1.8230467256,284
two_slit_partial,0.9,155,22.31155779,1.8234166173,299
two_slit_partial,0.9,156,22.71356784,1.8221642845,282
two_slit_partial,0.9,157,23.11557789,1.8192142234,255
two_slit_partial,0.9,158,23.51758794,1.8145087128,251
two_slit_partial,0.9,159,23.91959799,1.8080082664,305
two_slit_partial,0.9,160,24.32160804,1.7996918759,254
two_slit_partial,0.9,161,24.72361809,1.789557045,279
two_slit_partial,0.9,162,25.12562814,1.7776196161,271
two_slit_partial,0.9,163,25.52763819,1.763913393,262
two_slit_partial,0.9,164,25.92964824,1.7484895682,265
two_slit_partial,0.9,165,26.33165829,1.731415962,259
two_slit_partial,0.9,166,26.73366834,1.7127760849,265
two_slit_partial,0.9,167,27.13567839,1.692668037,238
two_slit_partial,0.9,168,27.53768844,1.6712032575,243
two_slit_partial,0.9,169,27.93969849,1.648505142,247
two_slit_partial,0.9,170,28.34170854,1.624707544,221
two_slit_partial,0.9,171,28.74371859,1.5999531799,219
two_slit_partial,0.9,172,29.14572864,1.5743919568,225
two_slit_partial,0.9,173,29.54773869,1.5481792439,213
two_slit_partial,0.9,174,29.94974874,1.5214741066,204
two_slit_partial,0.9,175,30.35175879,1.4944375259,236
two_slit_partial,0.9,176,30.75376884,1.4672306225,223
two_slit_partial,0.9,177,31.15577889,1.4400129064,206
two_slit_partial,0.9,178,31.55778894,1.4129405713,219
two_slit_partial,0.9,179,31.95979899,1.3861648535,206
two_slit_partial,0.9,180,32.36180905,1.3598304717,201
two_slit_partial,0.9,181,32.7638191,1.3340741689,159
two_slit_partial,0.9,182,33.16582915,1.3090233614,187
two_slit_partial,0.9,183,33.5678392,1.2847949224,197
two_slit_partial,0.9,184,33.96984925,1.2614941012,203
two_slit_partial,0.9,185,34.3718593,1.2392135935,169
two_slit_partial,0.9,186,34.77386935,1.2180327698,172
two_slit_partial,0.9,187,35.1758794,1.1980170674,189
two_slit_partial,0.9,188,35.57788945,1.179217552,170
two_slit_partial,0.9,189,35.9798995,1.1616706491,183
two_slit_partial,0.9,190,36.38190955,1.1453980475,191
two_slit_partial,0.9,191,36.7839196,1.130406771,174
two_slit_partial,0.9,192,37.18592965,1.1166894154,166
two_slit_partial,0.9,193,37.5879397,1.1042245457,160
two_slit_partial,0.9,194,37.98994975,1.0929772449,156
two_slit_partial,0.9,195,38.3919598,1.0828998054,135
two_slit_partial,0.9,196,38.79396985,1.0739325534,186
two_slit_partial,0.9,197,39.1959799,1.0660047928,176
two_slit_partial,0.9,198,39.59798995,1.0590358561,161
two_slit_partial,0.9,199,40.0,1.0529362478,138
two_slit_partial,1.0,0,-40.0,1.145442371,179
two_slit_partial,1.0,1,-39.59798995,1.1590254237,181
two_slit_partial,1.0,2,-39.1959799,1.1725948796,176
two_slit_partial,1.0,3,-38.79396985,1.1861478378,159
two_slit_partial,1.0,4,-38.3919598,1.1996813881,175
two_slit_partial,1.0,5,-37.98994975,1.213192611,166
two_slit_partial,1.0,6,-37.5879397,1.2266785796,194
two_slit_partial,1.0,7,-37.18592965,1.2401363599,175
two_slit_partial,1.0,8,-36.7839196,1.2535630117,198
two_slit_partial,1.0,9,-36.38190955,1.2669555898,183
two_slit_partial,1.0,10,-35.9798995,1.2803111445,170
two_slit_partial,1.0,11,-35.57788945,1.2936267231,192
two_slit_partial,1.0,12,-35.1758794,1.3068993703,203
two_slit_partial,1.0,13,-34.77386935,1.3201261291,182
two_slit_partial,1.0,14,-34.3718593,1.3333040422,206
two_slit_partial,1.0,15,-33.96984925,1.3464301524,184
two_slit_partial,1.0,16,-33.5678392,1.3595015039,203
two_slit_partial,1.0,17,-33.16582915,1.3725151431,209
two_slit_partial,1.0,18,-32.7638191,1.3854681194,214
two_slit_partial,1.0,19,-32.36180905,1.3983574863,204
two_slit_partial,1.0,20,-31.95979899,1.4111803025,190
two_slit_partial,1.0,21,-31.55778894,1.4239336319,217
two_slit_partial,1.0,22,-31.15577889,1.4366145459,212
two_slit_partial,1.0,23,-30.75376884,1.4492201236,223
two_slit_partial,1.0,24,-30.35175879,1.4617474526,226
two_slit_partial,1.0,25,-29.94974874,1.4741936303,246
two_slit_partial,1.0,26,-29.54773869,1.4865557645,218
two_slit_partial,1.0,27,-29.14572864,1.4988309748,243
two_slit_partial,1.0,28,-28.74371859,1.5110163928,216
two_slit_partial,1.0,29,-28.34170854,1.5231091639,209
two_slit_partial,1.0,30,-27.93969849,1.5351064473,221
two_slit_partial,1.0,31,-27.53768844,1.5470054178,219
two_slit_partial,1.0,32,-27.13567839,1.558803266,248
two_slit_partial,1.0,33,-26.73366834,1.5704971998,253
two_slit_partial,1.0,34,-26.33165829,1.5820844448,253
two_slit_partial,1.0,35,-25.92964824,1.5935622454,233
two_slit_partial,1.0,36,-25.52763819,1.6049278659,229
two_slit_partial,1.0,37,-25.12562814,1.6161785912,251
two_slit_partial,1.0,38,-24.72361809,1.6273117276,237
two_slit_partial,1.0,39,-24.32160804,1.6383246039,244
two_slit_partial,1.0,40,-23.91959799,1.6492145721,231
two_slit_partial,1.0,41,-23.51758794,1.6599790082,215
two_slit_partial,1.0,42,-23.11557789,1.6706153136,261
two_slit_partial,1.0,43,-22.71356784,1.6811209151,259
two_slit_partial,1.0,44,-22.31155779,1.6914932666,255
two_slit_partial,1.0,45,-21.90954774,1.7017298493,242
two_slit_partial,1.0,46,-21.50753769,1.7118281728,237
two_slit_partial,1.0,47,-21.10552764,1.7217857761,248
two_slit_partial,1.0,48,-20.70351759,1.731600228,261
two_slit_partial,1.0,49,-20.30150754,1.7412691283,234
two_slit_partial,1.0,50,-19.89949749,1.7507901083,287
two_slit_partial,1.0,51,-19.49748744,1.7601608318,274
two_slit_partial,1.0,52,-19.09547739,1.7693789958,249
two_slit_partial,1.0,53,-18.69346734,1.7784423311,236
two_slit_partial,1.0,54,-18.29145729,1.7873486035,230
two_slit_partial,1.0,55,-17.88944724,1.7960956141,273
two_slit_partial,1.0,56,-17.48743719,1.8046812003,270
two_slit_partial,1.0,57,-17.08542714,1.8131032362,271
two_slit_partial,1.0,58,-16.68341709,1.8213596339,292
two_slit_partial,1.0,59,-16.28140704,1.8294483435,269
two_slit_partial,1.0,60,-15.87939698,1.8373673546,261
two_slit_partial,1.0,61,-15.47738693,1.8451146957,266
two_slit_partial,1.0,62,-15.07537688,1.8526884364,264
two_slit_partial,1.0,63,-14.67336683,1.860086687,263
two_slit_partial,1.0,64,-14.27135678,1.8673075997,281
two_slit_partial,1.0,65,-13.86934673,1.8743493686,281
two_slit_partial,1.0,66,-13.46733668,1.8812102311,278
two_slit_partial,1.0,67,-13.06532663,1.8878884678,312
two_slit_partial,1.0,68,-12.66331658,1.8943824034,273
two_slit_partial,1.0,69,-12.26130653,1.9006904073,328
two_slit_partial,1.0,70,-11.85929648,1.9068108941,306
two_slit_partial,1.0,71,-11.45728643,1.9127423241,289
two_slit_partial,1.0,72,-11.05527638,1.9184832037,289
two_slit_partial,1.0,73,-10.65326633,1.9240320862,278
two_slit_partial,1.0,74,-10.25125628,1.9293875722,262
two_slit_partial,1.0,75,-9.84924623,1.9345483097,277
two_slit_partial,1.0,76,-9.44723618,1.9395129953,304
two_slit_partial,1.0,77,-9.04522613,1.9442803739,290
two_slit_partial,1.0,78,-8.64321608,1.9488492395,276
two_slit_partial,1.0,79,-8.24120603,1.9532184356,303
two_slit_partial,1.0,80,-7.83919598,1.9573868555,299
two_slit_partial,1.0,81,-7.43718593,1.9613534428,296
two_slit_partial,1.0,82,-7.03517588,1.9651171916,304
two_slit_partial,1.0,83,-6.63316583,1.9686771468,302
two_slit_partial,1.0,84,-6.23115578,1.9720324049,288
two_slit_partial,1.0,85,-5.82914573,1.9751821135,302
two_slit_partial,1.0,86,-5.42713568,1.9781254725,297
two_slit_partial,1.0,87,-5.02512563,1.9808617335,313
two_slit_partial,1.0,88,-4.62311558,1.9833902008,290
two_slit_partial,1.0,89,-4.22110553,1.9857102311,286
two_slit_partial,1.0,90,-3.81909548,1.987821234,314
two_slit_partial,1.0,91,-3.41708543,1.9897226722,291
two_slit_partial,1.0,92,-3.01507538,1.9914140614,315
two_slit_partial,1.0,93,-2.61306533,1.992894971,280
two_slit_partial,1.0,94,-2.21105528,1.9941650237,270
two_slit_partial,1.0,95,-1.80904523,1.9952238958,320
two_slit_partial,1.0,96,-1.40703518,1.9960713175,301
two_slit_partial,1.0,97,-1.00502513,1.9967070729,270
two_slit_partial,1.0,98,-0.60301508,1.9971309999,321
two_slit_partial,1.0,99,-0.20100503,1.9973429904,298
two_slit_partial,1.0,100,0.20100503,1.9973429904,330
two_slit_partial,1.0,101,0.60301508,1.9971309999,290
two_slit_partial,1.0,102,1.00502513,1.9967070729,251
two_slit_partial,1.0,103,1.40703518,1.9960713175,267
